customer_unique_id,total_orders,total_revenue,average_order_value,last_purchase_date,first_purchase_date,recency_days,customer_lifetime_days,customer_value,purchase_frequency,recency,opportunity_score,opportunity_level,opportunity_type,data_quality_confidence,sample_size_confidence,metric_completeness,confidence_score
fca92affde6714f0d1909df023c99636,1,46.43,0.26980136204281524,2018-06-28 20:08:36,2018-06-28 20:08:36,61,0,0.26980136204281524,0.0,91.44460028050491,18.437310805224534,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d37c518966baf0f218a0cd6cecc389f2,1,171.75,1.1875947032807523,2018-06-11 13:23:42,2018-06-11 13:23:42,79,0,1.1875947032807523,0.0,88.92005610098177,18.437188307000767,Low,customer,99.3646,3.3333333333333335,100.0,70.68
603f7a369052808f894f541c522e8334,1,53.34,0.3204074264216386,2018-06-27 22:23:33,2018-06-27 22:23:33,62,0,0.3204074264216386,0.0,91.30434782608695,18.437093649749293,Low,customer,99.3646,3.3333333333333335,100.0,70.68
e6293a4e5afac2650800b0483634e321,1,401.53,2.8704111248387894,2018-05-09 14:58:57,2018-05-09 14:58:57,112,0,2.8704111248387894,0.0,84.29172510518934,18.437071139699203,Low,customer,99.3646,3.3333333333333335,100.0,70.68
23f6069325722e056eb6826433d1943c,1,192.59,1.3402184922322253,2018-06-07 19:03:38,2018-06-07 19:03:38,82,0,1.3402184922322253,0.0,88.49929873772791,18.436979918273305,Low,customer,99.3646,3.3333333333333335,100.0,70.68
3ae60a2c6511c5fc2d8bf97fdfb7cb8a,1,122.93,0.8300566333857947,2018-06-18 09:27:06,2018-06-18 09:27:06,72,0,0.8300566333857947,0.0,89.90182328190744,18.436895804743678,Low,customer,99.3646,3.3333333333333335,100.0,70.68
0848b22e9aa5bd18c4eb1d985da46f75,1,129.86,0.8808091697309823,2018-06-16 20:32:14,2018-06-16 20:32:14,73,0,0.8808091697309823,0.0,89.76157082748948,18.436759208849935,Low,customer,99.3646,3.3333333333333335,100.0,70.68
2051da8c86950104ad66748a1024abb8,1,108.96000000000001,0.7277459648804167,2018-06-19 19:37:00,2018-06-19 19:37:00,70,0,0.7277459648804167,0.0,90.18232819074333,18.436725918832895,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6ec6389f7995e967419e6932ce93649b,1,150.73,1.0336526666320016,2018-06-14 14:05:59,2018-06-14 14:05:59,76,0,1.0336526666320016,0.0,89.34081346423562,18.436671659494728,Low,customer,99.3646,3.3333333333333335,100.0,70.68
936a5096d9291b0cf4450c5c1131921c,1,74.12,0.4725917994740192,2018-06-24 23:20:17,2018-06-24 23:20:17,65,0,0.4725917994740192,0.0,90.8835904628331,18.43664358227733,Low,customer,99.3646,3.3333333333333335,100.0,70.68
7081f7f9be4363eefa6dcdb27fad2c28,1,60.19,0.3705740749013694,2018-06-26 15:36:37,2018-06-26 15:36:37,63,0,0.3705740749013694,0.0,91.164095371669,18.43663481552955,Low,customer,99.3646,3.3333333333333335,100.0,70.68
2c9844d357ffb675fe4c3d29473f2782,1,81.06,0.5234175718023888,2018-06-24 13:16:32,2018-06-24 13:16:32,66,0,0.5234175718023888,0.0,90.74333800841515,18.436547266174344,Low,customer,99.3646,3.3333333333333335,100.0,70.68
dd3f3df4fad9f5ccebd55cda66875a3f,1,213.35,1.4922563933182418,2018-06-04 19:37:38,2018-06-04 19:37:38,85,0,1.4922563933182418,0.0,88.07854137447406,18.436449291219844,Low,customer,99.3646,3.3333333333333335,100.0,70.68
24ce52ae8aa3dbf8532f95ccb1b00548,1,46.2,0.2681169344296272,2018-06-29 07:39:33,2018-06-29 07:39:33,61,0,0.2681169344296272,0.0,91.44460028050491,18.43638437003728,Low,customer,99.3646,3.3333333333333335,100.0,70.68
09e9991c50513a303a2da26619870d7f,1,1230.0,8.937792623525302,2018-01-10 14:16:10,2018-01-10 14:16:10,231,0,8.937792623525302,0.0,67.60168302945301,18.43612254882952,Low,customer,99.3646,3.3333333333333335,100.0,70.68
4fd505ba98d88cdc385ae5f4f916b827,1,25.22,0.11446784171360483,2018-07-02 09:10:01,2018-07-02 09:10:01,58,0,0.11446784171360483,0.0,91.86535764375877,18.436028841694235,Low,customer,99.3646,3.3333333333333335,100.0,70.68
8dc6069f6ce4934d2dfcb6439a513c93,1,115.7,0.7771070175451444,2018-06-18 22:59:35,2018-06-18 22:59:35,71,0,0.7771070175451444,0.0,90.04207573632539,18.43582400691491,Low,customer,99.3646,3.3333333333333335,100.0,70.68
e5073843823d26c628181598e5b7e201,1,129.62,0.8790515061346121,2018-06-16 20:50:28,2018-06-16 20:50:28,73,0,0.8790515061346121,0.0,89.76157082748948,18.435792493871933,Low,customer,99.3646,3.3333333333333335,100.0,70.68
c6f473df3a3442b2c28184fd9b91345e,1,59.980000000000004,0.3690361192545456,2018-06-26 22:33:55,2018-06-26 22:33:55,63,0,0.3690361192545456,0.0,91.164095371669,18.435788939923803,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9b63d269a187b2d045232cc9cbc7e827,1,129.59,0.8788317981850658,2018-06-16 21:28:29,2018-06-16 21:28:29,73,0,0.8788317981850658,0.0,89.76157082748948,18.435671654499682,Low,customer,99.3646,3.3333333333333335,100.0,70.68
ee2aaf59280b2b6c1e4bc11f88704391,1,94.77000000000001,0.6238241047450326,2018-06-22 14:31:06,2018-06-22 14:31:06,68,0,0.6238241047450326,0.0,90.46283309957924,18.43566987752562,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6ded428a112584341b720817104331bf,1,52.92,0.31733151512799085,2018-06-28 00:13:52,2018-06-28 00:13:52,62,0,0.31733151512799085,0.0,91.30434782608695,18.435401898537783,Low,customer,99.3646,3.3333333333333335,100.0,70.68
c6fc2915052475470fcee6e3b07b4f46,1,220.02,1.5411047941006952,2018-06-04 06:25:37,2018-06-04 06:25:37,86,0,1.5411047941006952,0.0,87.9382889200561,18.4352654207666,Low,customer,99.3646,3.3333333333333335,100.0,70.68
428b1908d7e8c637019379bf44dfec4e,1,164.29000000000002,1.1329606598269142,2018-06-12 08:34:22,2018-06-12 08:34:22,78,0,1.1329606598269142,0.0,89.06030855539971,18.43519007398475,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d17e8aead592569df42ea0ac7c69cc99,1,87.66,0.5717533207025673,2018-06-22 21:14:45,2018-06-22 21:14:45,67,0,0.5717533207025673,0.0,90.60308555399719,18.43508143718585,Low,customer,99.3646,3.3333333333333335,100.0,70.68
09aa266cdca6fb1fa7a716fab9107a89,1,87.66,0.5717533207025673,2018-06-23 11:12:17,2018-06-23 11:12:17,67,0,0.5717533207025673,0.0,90.60308555399719,18.43508143718585,Low,customer,99.3646,3.3333333333333335,100.0,70.68
b3fa76a102bfb4ec11ead5b125c8f4f7,1,94.61000000000001,0.6226523290141193,2018-06-22 11:59:29,2018-06-22 11:59:29,68,0,0.6226523290141193,0.0,90.46283309957924,18.435025400873617,Low,customer,99.3646,3.3333333333333335,100.0,70.68
921c8a95cd7f1ba09d26223716253455,1,185.10000000000002,1.2853647408288411,2018-06-09 09:22:08,2018-06-09 09:22:08,81,0,1.2853647408288411,0.0,88.63955119214586,18.434860845885034,Low,customer,99.3646,3.3333333333333335,100.0,70.68
aeedbf081506edc84cf0a6f92531f66d,1,164.2,1.1323015359782753,2018-06-12 11:00:26,2018-06-12 11:00:26,78,0,1.1323015359782753,0.0,89.06030855539971,18.434827555867997,Low,customer,99.3646,3.3333333333333335,100.0,70.68
c898998e5a34f7b854dc34a8b4f5a3cf,1,45.78,0.26504102313597944,2018-06-29 12:10:47,2018-06-29 12:10:47,61,0,0.26504102313597944,0.0,91.44460028050491,18.43469261882577,Low,customer,99.3646,3.3333333333333335,100.0,70.68
115b53c10391bfee8353d0d52b97c4c4,1,233.8,1.6420239789256135,2018-06-01 22:30:54,2018-06-01 22:30:54,88,0,1.6420239789256135,0.0,87.6577840112202,18.434669990653127,Low,customer,99.3646,3.3333333333333335,100.0,70.68
427e6278802b63b20f34be0d8fb18c51,1,108.44,0.723937693754948,2018-06-20 12:42:43,2018-06-20 12:42:43,70,0,0.723937693754948,0.0,90.18232819074333,18.434631369713887,Low,customer,99.3646,3.3333333333333335,100.0,70.68
ecb80b0bfe3fe9140d314839cfb3a7df,1,540.19,3.885901267641633,2018-04-19 10:15:03,2018-04-19 10:15:03,132,0,3.885901267641633,0.0,81.4866760168303,18.43458090056896,Low,customer,99.3646,3.3333333333333335,100.0,70.68
fd26a250637b67b1ab80793a71e33224,1,38.75,0.21355612695897103,2018-06-29 20:59:10,2018-06-29 20:59:10,60,0,0.21355612695897103,0.0,91.58485273492286,18.43442641681201,Low,customer,99.3646,3.3333333333333335,100.0,70.68
49ba4dd16b884534b6b33f89fe3369e3,1,73.56,0.4684905844158222,2018-06-24 20:01:42,2018-06-24 20:01:42,65,0,0.4684905844158222,0.0,90.8835904628331,18.434387913995323,Low,customer,99.3646,3.3333333333333335,100.0,70.68
dc39252a86e73c3cb8891bf7b21c26ce,1,171.0,1.1821020045420956,2018-06-10 15:17:40,2018-06-10 15:17:40,79,0,1.1821020045420956,0.0,88.92005610098177,18.434167322694506,Low,customer,99.3646,3.3333333333333335,100.0,70.68
890b3541cfb2ee499ee2d4eede088792,1,52.58,0.3148414916997998,2018-06-28 14:06:43,2018-06-28 14:06:43,62,0,0.3148414916997998,0.0,91.30434782608695,18.43403238565228,Low,customer,99.3646,3.3333333333333335,100.0,70.68
8e3524c27a1d5110baf073cb148b005c,1,163.98,1.1306903443482692,2018-06-12 08:40:31,2018-06-12 08:40:31,78,0,1.1306903443482692,0.0,89.06030855539971,18.433941400471493,Low,customer,99.3646,3.3333333333333335,100.0,70.68
b122e38f9d1db195e8eaec708e8db763,1,212.64,1.4870566385123134,2018-06-04 17:52:53,2018-06-04 17:52:53,85,0,1.4870566385123134,0.0,88.07854137447406,18.433589426076583,Low,customer,99.3646,3.3333333333333335,100.0,70.68
13557819de55682578dd2054309ea43a,1,45.49,0.2629171796236989,2018-06-28 23:52:19,2018-06-28 23:52:19,61,0,0.2629171796236989,0.0,91.44460028050491,18.43352450489402,Low,customer,99.3646,3.3333333333333335,100.0,70.68
98d9a0f7e940e0750fbf72f9aaab1210,2,152.11,0.4867629622197534,2018-04-14 09:33:38,2017-05-07 18:44:18,137,341,1.04375923231113,7.142857142857142,80.78541374474054,18.43331517191981,Low,customer,99.3646,6.666666666666667,100.0,71.68
e559969619d1a0922477a2d8cfaf50d9,2,79.53,0.22098957925195303,2018-04-23 00:34:50,2017-10-30 13:19:45,128,174,0.5122124663755292,7.142857142857142,82.0476858345021,18.43328487605271,Low,customer,99.3646,6.666666666666667,100.0,71.68
cbb5e2272aae14ce9f5d1d7d719d79e3,1,316.97,2.2511276510510467,2018-05-21 08:54:52,2018-05-21 08:54:52,100,0,2.2511276510510467,0.0,85.97475455820476,18.43307111971903,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6aafc69e80792b9414523f5c1ea0beeb,1,31.419999999999998,0.15987415128649987,2018-06-30 17:05:04,2018-06-30 17:05:04,59,0,0.15987415128649987,0.0,91.72510518934081,18.432951821075736,Low,customer,99.3646,3.3333333333333335,100.0,70.68
3544017c06d0f3b358fffa7a3df9c053,1,414.4,2.964665835194138,2018-05-07 14:28:20,2018-05-07 14:28:20,114,0,2.964665835194138,0.0,84.01122019635343,18.43281024862746,Low,customer,99.3646,3.3333333333333335,100.0,70.68
dfb0cd5e052507b9d6480f6948c9d3ea,1,219.27,1.5356120953620385,2018-06-04 14:51:12,2018-06-04 14:51:12,86,0,1.5356120953620385,0.0,87.9382889200561,18.432244436460344,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6b8ae10a3b04e5828f3ca481565e2317,1,309.8,2.198617451109489,2018-05-21 15:37:19,2018-05-21 15:37:19,99,0,2.198617451109489,0.0,86.11500701262273,18.432241000634765,Low,customer,99.3646,3.3333333333333335,100.0,70.68
78761d0c2d365eb550a618345df5f9c7,1,393.29,2.8100646746967484,2018-05-09 19:43:12,2018-05-09 19:43:12,111,0,2.8100646746967484,0.0,84.43197755960729,18.431931083004674,Low,customer,99.3646,3.3333333333333335,100.0,70.68
f1bb00cce253873aa7ad968dd4ba10a5,1,65.94,0.4126847652310705,2018-06-26 14:22:38,2018-06-26 14:22:38,64,0,0.4126847652310705,0.0,91.02384291725105,18.4317452043273,Low,customer,99.3646,3.3333333333333335,100.0,70.68
60bfaf33bea28db89a84a9073de36661,1,51.95,0.31022762475932825,2018-06-27 19:21:07,2018-06-27 19:21:07,62,0,0.31022762475932825,0.0,91.30434782608695,18.431494758835022,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6428403ac3b03984c38fd083fa1647b0,2,167.68,0.5437771751270095,2018-04-12 08:18:41,2017-05-16 09:12:37,139,330,1.1577876581256423,7.142857142857142,80.50490883590463,18.431377692414518,Low,customer,99.3646,6.666666666666667,100.0,71.68
c4532df84cda6b061946988390c48f45,1,121.51,0.8196571237739382,2018-06-17 22:05:56,2018-06-17 22:05:56,72,0,0.8196571237739382,0.0,89.90182328190744,18.431176074457156,Low,customer,99.3646,3.3333333333333335,100.0,70.68
7bad21424b3455c0be2ac92e07700ddf,1,93.65,0.6156216746286387,2018-06-21 21:08:29,2018-06-21 21:08:29,68,0,0.6156216746286387,0.0,90.46283309957924,18.4311585409616,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d4e5ada242c876e58b2dbbcfaa80d977,2,199.87,0.6616504900585815,2018-04-07 19:32:15,2017-09-12 11:54:37,143,207,1.3935342879887862,7.142857142857142,79.94389901823283,18.431155378065153,Low,customer,99.3646,6.666666666666667,100.0,71.68
eada1eba12b103c18bf861bd25e889ed,1,93.6,0.6152554947127281,2018-06-21 17:47:51,2018-06-21 17:47:51,68,0,0.6152554947127281,0.0,90.46283309957924,18.43095714200785,Low,customer,99.3646,3.3333333333333335,100.0,70.68
99d77e2a8eae6867fb4e50b1fca4a33d,1,191.09,1.3292330947549122,2018-06-07 17:35:38,2018-06-07 17:35:38,82,0,1.3292330947549122,0.0,88.49929873772791,18.430937949660787,Low,customer,99.3646,3.3333333333333335,100.0,70.68
96893cd7782b0a79e7ab4127b6b8308f,1,37.85,0.20696488847258301,2018-06-30 10:50:35,2018-06-30 10:50:35,60,0,0.20696488847258301,0.0,91.58485273492286,18.4308012356445,Low,customer,99.3646,3.3333333333333335,100.0,70.68
3238c58997e72431e9e011b0cf7a8749,1,37.82,0.20674518052303678,2018-06-30 10:04:41,2018-06-30 10:04:41,60,0,0.20674518052303678,0.0,91.58485273492286,18.430680396272244,Low,customer,99.3646,3.3333333333333335,100.0,70.68
2cd86e8f1c726a848fa120e93b7d4b23,1,156.19,1.073639513449422,2018-06-12 17:17:01,2018-06-12 17:17:01,77,0,1.073639513449422,0.0,89.20056100981768,18.430613934360714,Low,customer,99.3646,3.3333333333333335,100.0,70.68
34f29b8ed62748c6b5a9e64628e411c1,1,86.53999999999999,0.5635508905861734,2018-06-22 19:23:05,2018-06-22 19:23:05,67,0,0.5635508905861734,0.0,90.60308555399719,18.430570100621836,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d1f1f85c766c5ff73b064a4a6e18bc23,1,58.65,0.3592957334913278,2018-06-27 12:58:09,2018-06-27 12:58:09,63,0,0.3592957334913278,0.0,91.164095371669,18.43043172775403,Low,customer,99.3646,3.3333333333333335,100.0,70.68
eb99f111a8a404d70e00d492a943dfc2,1,23.83,0.10428804005129448,2018-07-02 08:44:56,2018-07-02 08:44:56,58,0,0.10428804005129448,0.0,91.86535764375877,18.430429950779967,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9bc4ef23c74dcd13aa52c0c7f9dd8c65,1,44.7,0.25713153695231383,2018-06-29 14:12:57,2018-06-29 14:12:57,61,0,0.25713153695231383,0.0,91.44460028050491,18.430342401424756,Low,customer,99.3646,3.3333333333333335,100.0,70.68
61a4b58907f77c00708c478fa419af3e,1,51.56,0.3073714214152268,2018-06-27 16:50:00,2018-06-27 16:50:00,62,0,0.3073714214152268,0.0,91.30434782608695,18.429923846995766,Low,customer,99.3646,3.3333333333333335,100.0,70.68
f3b1f120faeffaf8fbb848ca945933c1,1,135.04000000000002,0.9187454090193043,2018-06-15 16:58:29,2018-06-15 16:58:29,74,0,0.9187454090193043,0.0,89.62131837307153,18.429573649574923,Low,customer,99.3646,3.3333333333333335,100.0,70.68
685217c8a7f64006b29129d207c29e47,1,58.39,0.35739159792859343,2018-06-26 18:51:12,2018-06-26 18:51:12,63,0,0.35739159792859343,0.0,91.164095371669,18.429384453194526,Low,customer,99.3646,3.3333333333333335,100.0,70.68
7ab9d668d61c5b781832f05972a365a5,1,93.19,0.6122528194022625,2018-06-21 16:29:41,2018-06-21 16:29:41,68,0,0.6122528194022625,0.0,90.46283309957924,18.429305670587095,Low,customer,99.3646,3.3333333333333335,100.0,70.68
5db29ae3fa16b610b6cdfce2373182d9,1,51.4,0.3061996456843134,2018-06-27 22:41:03,2018-06-27 22:41:03,62,0,0.3061996456843134,0.0,91.30434782608695,18.42927937034376,Low,customer,99.3646,3.3333333333333335,100.0,70.68
dd14af9ed633811cf5a95244633422cc,1,72.27000000000001,0.4590431425853328,2018-06-25 11:31:42,2018-06-25 11:31:42,65,0,0.4590431425853328,0.0,90.8835904628331,18.429191820988553,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d523c182c82e9c877008febba9655e67,1,93.12,0.6117401675199879,2018-06-21 15:01:12,2018-06-21 15:01:12,68,0,0.6117401675199879,0.0,90.46283309957924,18.429023712051844,Low,customer,99.3646,3.3333333333333335,100.0,70.68
357c1205f56093223740cf08ac514bb8,1,343.74,2.4471803780294983,2018-05-16 19:07:31,2018-05-16 19:07:31,104,0,2.4471803780294983,0.0,85.41374474053296,18.42869815602282,Low,customer,99.3646,3.3333333333333335,100.0,70.68
36789cc8128e4a2e16d581da32b76d45,1,120.82,0.8146038409343739,2018-06-17 22:36:20,2018-06-17 22:36:20,72,0,0.8146038409343739,0.0,89.90182328190744,18.428396768895396,Low,customer,99.3646,3.3333333333333335,100.0,70.68
31029552900326cc571cbd56cfde2f39,1,72.07,0.4575784229216909,2018-06-25 12:24:51,2018-06-25 12:24:51,65,0,0.4575784229216909,0.0,90.8835904628331,18.42838622517355,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9f0f58c3c4a9fbfda6fd2aa4e1d8b51e,1,148.63,1.018273110163763,2018-06-13 15:39:09,2018-06-13 15:39:09,76,0,1.018273110163763,0.0,89.34081346423562,18.428212903437196,Low,customer,99.3646,3.3333333333333335,100.0,70.68
580cb51ef32f77efc212a90937e83ce3,1,141.66,0.967227629885847,2018-06-14 20:23:32,2018-06-14 20:23:32,75,0,0.967227629885847,0.0,89.48106591865357,18.42818838016793,Low,customer,99.3646,3.3333333333333335,100.0,70.68
75809419f51063ccba205c281cb5330e,1,461.99,3.313195879157699,2018-04-30 11:49:11,2018-04-30 11:49:11,121,0,3.313195879157699,0.0,83.02945301542778,18.42814833662229,Low,customer,99.3646,3.3333333333333335,100.0,70.68
80d0260bd70549cc7813e4c4988852a5,1,99.80000000000001,0.6606618042856233,2018-06-20 18:44:46,2018-06-20 18:44:46,69,0,0.6606618042856233,0.0,90.3225806451613,18.42788012138935,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9e669f3ab89dd4e2fd37ae56ee419623,1,204.24,1.4255384126393589,2018-06-05 20:29:13,2018-06-05 20:29:13,84,0,1.4255384126393589,0.0,88.218793828892,18.427804892730048,Low,customer,99.3646,3.3333333333333335,100.0,70.68
f3980b9ad5ff821028cb32be1a9e5afa,1,92.78,0.6092501440917969,2018-06-21 18:04:09,2018-06-21 18:04:09,68,0,0.6092501440917969,0.0,90.46283309957924,18.427654199166337,Low,customer,99.3646,3.3333333333333335,100.0,70.68
977a1a43b74a55c1cafc1996d33699bc,1,427.02,3.057089645969934,2018-05-05 08:28:10,2018-05-05 08:28:10,116,0,3.057089645969934,0.0,83.73071528751754,18.427542362786973,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d7683e45563133abe09d19dcb663200d,1,92.53999999999999,0.6074924804954267,2018-06-22 13:09:45,2018-06-22 13:09:45,68,0,0.6074924804954267,0.0,90.46283309957924,18.426687484188335,Low,customer,99.3646,3.3333333333333335,100.0,70.68
0cb7f0c5d651cb95e32abfd633338af7,1,78.5,0.5046691601077741,2018-06-24 14:00:16,2018-06-24 14:00:16,66,0,0.5046691601077741,0.0,90.74333800841515,18.426235639742305,Low,customer,99.3646,3.3333333333333335,100.0,70.68
e4435b5c7fe9595de302159fb575e171,1,57.58,0.3514594832908442,2018-06-26 22:19:28,2018-06-26 22:19:28,63,0,0.3514594832908442,0.0,91.164095371669,18.426121790143764,Low,customer,99.3646,3.3333333333333335,100.0,70.68
44eba5de8af60ec8b057ab4983f0868a,1,15.79,0.045406309572895064,2018-07-03 12:37:02,2018-07-03 12:37:02,57,0,0.045406309572895064,0.0,92.00561009817672,18.426095489900437,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9cc619dc1ee388aa1fee0ae375ca8d61,1,113.26,0.7592374376487149,2018-06-18 15:05:58,2018-06-18 15:05:58,71,0,0.7592374376487149,0.0,90.04207573632539,18.425995737971874,Low,customer,99.3646,3.3333333333333335,100.0,70.68
3cb378725c35b2af380dd6607e75b845,1,64.44,0.40169936775375714,2018-06-25 21:31:05,2018-06-25 21:31:05,64,0,0.40169936775375714,0.0,91.02384291725105,18.425703235714778,Low,customer,99.3646,3.3333333333333335,100.0,70.68
aecbc14a0645d6699cec639518fc8f33,1,57.47,0.35065388747584125,2018-06-27 11:45:21,2018-06-27 11:45:21,63,0,0.35065388747584125,0.0,91.164095371669,18.425678712445514,Low,customer,99.3646,3.3333333333333335,100.0,70.68
b02f8d4c8c69decddc438e6daf08982e,1,119.97,0.8083787823638965,2018-06-17 22:38:30,2018-06-17 22:38:30,72,0,0.8083787823638965,0.0,89.90182328190744,18.42497298668163,Low,customer,99.3646,3.3333333333333335,100.0,70.68
6ef0d775352981d10982e3cbaebb54f3,1,99.06,0.6552423415301487,2018-06-20 22:11:57,2018-06-20 22:11:57,69,0,0.6552423415301487,0.0,90.3225806451613,18.424899416873842,Low,customer,99.3646,3.3333333333333335,100.0,70.68
1d2a101331395a03389fd1adc8f15fa1,1,43.3,0.2468784993068214,2018-06-28 18:31:08,2018-06-28 18:31:08,61,0,0.2468784993068214,0.0,91.44460028050491,18.424703230719736,Low,customer,99.3646,3.3333333333333335,100.0,70.68
27af998791f3f0f3eeb206d1f76ee30d,1,78.11,0.5018129567636725,2018-06-23 15:25:59,2018-06-23 15:25:59,66,0,0.5018129567636725,0.0,90.74333800841515,18.42466472790305,Low,customer,99.3646,3.3333333333333335,100.0,70.68
580b8aca2383ad4202ceaa16303bb227,1,210.36,1.4703588343467975,2018-06-05 13:24:48,2018-06-05 13:24:48,85,0,1.4703588343467975,0.0,88.07854137447406,18.42440563378555,Low,customer,99.3646,3.3333333333333335,100.0,70.68
22d33583765014745d75a54d650d158d,1,64.02,0.39862345646010944,2018-06-26 14:21:56,2018-06-26 14:21:56,64,0,0.39862345646010944,0.0,91.02384291725105,18.42401148450327,Low,customer,99.3646,3.3333333333333335,100.0,70.68
9fc0406312d9183489d1bab301f95170,1,22.189999999999998,0.09227733880943191,2018-07-02 09:49:19,2018-07-02 09:49:19,58,0,0.09227733880943191,0.0,91.86535764375877,18.42382406509694,Low,customer,99.3646,3.3333333333333335,100.0,70.68
ee89ab49264ec7a4b29ddc22671a2784,1,22.14,0.09191115889352147,2018-07-02 15:00:22,2018-07-02 15:00:22,58,0,0.09191115889352147,0.0,91.86535764375877,18.423622666143192,Low,customer,99.3646,3.3333333333333335,100.0,70.68
c0d1950b6891145cf888eb06e4642c4d,1,98.74,0.6528987900683219,2018-06-21 12:07:18,2018-06-21 12:07:18,69,0,0.6528987900683219,0.0,90.3225806451613,18.423610463569837,Low,customer,99.3646,3.3333333333333335,100.0,70.68
cbe25a905d6b8b23fed683a7302f654d,1,112.63,0.7546235707082432,2018-06-18 15:43:44,2018-06-18 15:43:44,71,0,0.7546235707082432,0.0,90.04207573632539,18.423458111154613,Low,customer,99.3646,3.3333333333333335,100.0,70.68
b63f707b59f7668fd216594457b91a10,1,105.63000000000001,0.7033583824807811,2018-06-20 10:33:42,2018-06-20 10:33:42,70,0,0.7033583824807811,0.0,90.18232819074333,18.423312748513094,Low,customer,99.3646,3.3333333333333335,100.0,70.68
8b907da6d23557e44288b22bbbd58c36,1,175.23000000000002,1.2130808254281193,2018-06-09 17:56:49,2018-06-09 17:56:49,80,0,1.2130808254281193,0.0,88.77980364656382,18.423155183298228,Low,customer,99.3646,3.3333333333333335,100.0,70.68
7c5dfaa81bfd0f0349fc47b92b3202f1,1,154.32,1.0599443845943715,2018-06-12 20:30:03,2018-06-12 20:30:03,77,0,1.0599443845943715,0.0,89.20056100981768,18.423081613490442,Low,customer,99.3646,3.3333333333333335,100.0,70.68
187bf538e1757a4478936784007b2279,1,209.96,1.4674293950195139,2018-06-04 20:42:58,2018-06-04 20:42:58,85,0,1.4674293950195139,0.0,88.07854137447406,18.422794442155542,Low,customer,99.3646,3.3333333333333335,100.0,70.68
27fab33474655588a2059ef89d87dfa9,1,91.57,0.600388590126764,2018-06-21 22:13:43,2018-06-21 22:13:43,68,0,0.600388590126764,0.0,90.46283309957924,18.42278034448557,Low,customer,99.3646,3.3333333333333335,100.0,70.68
de163ee2f500f1e26d0415a1f7dbff69,1,223.88,1.5693738836089814,2018-06-02 17:42:21,2018-06-02 17:42:21,87,0,1.5693738836089814,0.0,87.79803646563815,18.42276292911257,Low,customer,99.3646,3.3333333333333335,100.0,70.68
f4cf22fe3fb2dc126d06b5b6f21b5ec1,1,223.88,1.5693738836089814,2018-06-02 20:57:36,2018-06-02 20:57:36,87,0,1.5693738836089814,0.0,87.79803646563815,18.42276292911257,Low,customer,99.3646,3.3333333333333335,100.0,70.68
ac89190189fb23a046fd58537d10846a,1,112.42,0.7530856150614194,2018-06-19 13:38:32,2018-06-19 13:38:32,71,0,0.7530856150614194,0.0,90.04207573632539,18.422612235548858,Low,customer,99.3646,3.3333333333333335,100.0,70.68
294f1ffdd9f4270bafd5feab16f2ac3a,1,112.41999999999999,0.7530856150614192,2018-06-18 20:15:39,2018-06-18 20:15:39,71,0,0.7530856150614192,0.0,90.04207573632539,18.422612235548858,Low,customer,99.3646,3.3333333333333335,100.0,70.68
44706f3bac1c50a013db729f871857ef,1,63.65,0.39591372508237216,2018-06-26 10:35:45,2018-06-26 10:35:45,64,0,0.39591372508237216,0.0,91.02384291725105,18.422521132245514,Low,customer,99.3646,3.3333333333333335,100.0,70.68
d55c4e24ce88955325add11ef75af1e7,1,209.88,1.4668435071540569,2018-06-04 18:30:50,2018-06-04 18:30:50,85,0,1.4668435071540569,0.0,88.07854137447406,18.422472203829543,Low,customer,99.3646,3.3333333333333335,100.0,70.68
66b36e6494e539169ad9de30673fd877,1,168.08,1.1607170974529257,2018-06-11 06:42:56,2018-06-11 06:42:56,79,0,1.1607170974529257,0.0,88.92005610098177,18.422405623795463,Low,customer,99.3646,3.3333333333333335,100.0,70.68
417231f77913628ff188d489d6b5f9ad,1,56.6,0.3442823569389996,2018-06-27 14:28:06,2018-06-27 14:28:06,63,0,0.3442823569389996,0.0,91.164095371669,18.42217437065025,Low,customer,99.3646,3.3333333333333335,100.0,70.68
5c9d88697e47c47bbd47d2ba327a5a8e,1,63.54,0.3951081292673692,2018-06-25 16:10:17,2018-06-25 16:10:17,64,0,0.3951081292673692,0.0,91.02384291725105,18.422078054547264,Low,customer,99.3646,3.3333333333333335,100.0,70.68
