seller_id,total_orders,total_revenue,total_items,average_review_score,average_delivery_delay,growth_rate,revenue_potential,order_volume,customer_satisfaction,delivery_performance,growth_potential,opportunity_score,opportunity_level,opportunity_type,data_quality_confidence,sample_size_confidence,metric_completeness,confidence_score
f84a00e60c73a49e7e851c9bdca3a5bb,90,7951.76,99,3.0,-10.079358414471173,100.0,3.180542540658822,4.803022126281705,60.0,76.29377136116831,3.581580443433769,25.957142042286698,Low,seller,99.3646,100.0,100.0,99.68
c4d51195486dc781531876a7d00453d8,17,12038.35,17,3.0,-12.069052968409586,300.0,4.817611355883752,0.8634646519158122,60.0,77.14760567730129,7.220011370096646,25.955291558348932,Low,seller,99.3646,56.666666666666664,100.0,86.68
32b8764b4ef628b53608fc34011fcc13,36,11854.42,38,3.0,-14.03214729532164,100.0,4.743929859285287,1.8888289260658393,60.0,77.9900250822324,3.581580443433769,25.952047995980283,Low,seller,99.3646,100.0,100.0,99.68
7dc8c42cc750eeafea6c85712ffee9bf,41,7445.09,50,3.0,-12.699489351851852,400.0,2.9775729115523997,2.1586616297895307,60.0,77.41814379444912,9.039226833428083,25.94958153342328,Low,seller,99.3646,100.0,100.0,99.68
1c40343cc5d18c2d8248ac2f3366de34,21,2839.42,22,3.0,-11.306247895622896,900.0,1.132563079340947,1.0793308148947653,60.0,76.82026440455348,18.135304150085275,25.946171703217527,Low,seller,99.3646,70.0,100.0,90.68
34d1ca11b242c0fee2c834ae8d788566,40,14404.28,41,3.0,-13.355037827461606,-80.0,5.765391833495922,2.1046950890447924,60.0,77.69945822196078,0.3069926094371802,25.94140931654781,Low,seller,99.3646,100.0,100.0,99.68
fffd5413c0700ac820c7069d66d98c89,60,11896.04,61,3.0,-10.632094907407408,33.33333333333333,4.760602636365851,3.184025903939557,60.0,76.53096625347666,2.368770134546143,25.94070921837076,Low,seller,99.3646,100.0,100.0,99.68
05d2173d43ea568aa0540eba70d2ca76,62,7438.93,66,3.0,-10.88754173681257,300.0,2.9751052444016,3.291958985429034,60.0,76.64058572670777,7.220011370096646,25.933610315693564,Low,seller,99.3646,100.0,100.0,99.68
dee656f0f566ed1aa85bd137c943f08f,93,7968.67,95,3.0,-13.459265415681639,-60.0,3.18731660746402,4.96492174851592,60.0,77.74418523361888,0.6708357021034679,25.926136774621366,Low,seller,99.3646,100.0,100.0,99.68
891071be6ba827b591264c90c2ae8a63,92,5454.35,98,3.0,-10.861048739711935,200.0,2.1800917908084845,4.910955207771182,60.0,76.62921683090566,5.400795906765207,25.91622845449771,Low,seller,99.3646,100.0,100.0,99.68
c3acdfac4e3e97ff87529454fbc03642,12,17057.28,12,3.0,-8.749227430555555,100.0,6.828171208669779,0.5936319481921208,60.0,75.72297446333752,3.581580443433769,25.913463563492968,Low,seller,99.3646,40.0,100.0,81.68
594f9aaa48e5bf431f011ddc5669b0d5,37,4136.41,38,3.0,-13.33824896442495,600.0,1.6521311991324066,1.9427954668105774,60.0,77.69225364507676,12.67765776009096,25.902942049212978,Low,seller,99.3646,100.0,100.0,99.68
f5b84683a9bf9e1df748cf40f601b39c,1,92.97,1,3.0,-45.36868055555556,0.0,0.03234807182257409,0.0,60.0,91.43741950429022,1.762364980102331,25.90155384520054,Low,seller,99.3646,3.3333333333333335,100.0,70.68
bac44fa8e13424950488659b5f765c41,1,34.42,1,3.0,-45.343784722222225,0.0,0.008893216030478575,0.0,60.0,91.42673599672035,1.762364980102331,25.89291486232743,Low,seller,99.3646,3.3333333333333335,100.0,70.68
972d0f9cf61b499a4812cf0bfa3ad3c4,83,10240.59,88,3.0,-9.04277199074074,0.0,4.09743711935433,4.425256341068538,60.0,75.84894275244207,1.762364980102331,25.889123131949976,Low,seller,99.3646,100.0,100.0,99.68
058fd0aa2bfdb2274e05e1ae971dabb6,61,8555.8,64,3.0,-11.118731812169313,200.0,3.422518135751177,3.237992444684296,60.0,76.73979593940007,5.400795906765207,25.887302533482956,Low,seller,99.3646,100.0,100.0,99.68
709e16e2b25c7474d980076c6bfc4806,60,6378.86,80,3.0,-12.557945023148148,300.0,2.5504461670399143,3.184025903939557,60.0,77.35740311198506,7.220011370096646,25.886751929904285,Low,seller,99.3646,100.0,100.0,99.68
6dc9bec584588412a6a338830946a3e4,2,667.8299999999999,2,3.0,-43.70199074074074,0.0,0.2626342955739665,0.053966540744738264,60.0,90.72219567487309,1.762364980102331,25.87684777309957,Low,seller,99.3646,6.666666666666667,100.0,71.68
750303a20e9c56b2a6bc45cdce0b897d,54,9394.81,57,3.0,-11.758600777116401,166.66666666666669,3.7586216124057636,2.860226659471128,60.0,77.01438184456771,4.794390752321395,25.874239500506807,Low,seller,99.3646,100.0,100.0,99.68
751bdc4d83a466c7206cd42e8f426b03,54,7703.74,71,3.0,-11.09163262527233,300.0,3.0811868902138086,2.860226659471128,60.0,76.72816691037843,7.220011370096646,25.870638905498353,Low,seller,99.3646,100.0,100.0,99.68
fdb9095204a334cd8872252ffec6f2db,46,9289.369999999999,61,3.0,-11.204435147237401,250.0,3.7163828422141574,2.4284943335132216,60.0,76.776573669099,6.310403638430927,25.86956485025049,Low,seller,99.3646,100.0,100.0,99.68
1bb2bdb95f4841f1bba2c0d2cd83d3c9,81,6149.2699999999995,85,3.0,-12.555553463855423,150.0,2.4584734882814647,4.317323259579061,60.0,77.35637682612166,4.491188175099489,25.8694482028074,Low,seller,99.3646,100.0,100.0,99.68
f7496d659ca9fdaf323c0aae84176632,26,5932.509999999999,27,3.0,-20.151396456552707,300.0,2.3716404474361257,1.3491635186184565,60.0,80.6159683017507,7.220011370096646,25.86317939615772,Low,seller,99.3646,86.66666666666667,100.0,95.68
ed4acab38528488b65a9a9c603ff024a,32,13369.76,40,3.0,-11.91210499762583,50.0,5.35096796647562,1.6729627630868862,60.0,77.08025485551946,2.67197271176805,25.852766580219132,Low,seller,99.3646,100.0,100.0,99.68
0432ead42b6c8a0bdf68154add917fdf,85,8999.62,90,3.0,-12.769929890378885,-85.71428571428571,3.6003103492037454,4.5331894225580145,60.0,77.44837182564225,0.20303744010395527,25.85094997825736,Low,seller,99.3646,100.0,100.0,99.68
5d0363b33554b373851fc1622e4d5f3c,94,8802.97,95,3.0,-8.230838258471238,20.0,3.5215332801770054,5.0188882892606586,60.0,75.5005189797251,2.1262080727686183,25.848880710603893,Low,seller,99.3646,100.0,100.0,99.68
7a241947449cc45dbfda4f9d0798d9d0,62,10018.1,72,3.0,-14.62498789983165,-50.0,4.008308667344367,3.291958985429034,60.0,78.24442978526872,0.8527572484366117,25.84742253919454,Low,seller,99.3646,100.0,100.0,99.68
e333046ce6517bd8bb510291d44f0130,68,8699.32,74,3.0,-12.86969797922923,50.0,3.480011575602271,3.6157582298974638,60.0,77.49118513974959,2.67197271176805,25.838818072294288,Low,seller,99.3646,100.0,100.0,99.68
b1b3948701c5c72445495bd161b83a4c,18,25185.49,18,3.0,4.737371858465608,-54.54545454545454,10.08429406772817,0.9174311926605505,60.0,69.9354925314463,0.770065636467001,25.821976461847235,Low,seller,99.3646,60.0,100.0,87.68
ebd2d60905fb58271facef5596b620d3,84,9675.02,88,3.0,-10.583083197167756,-62.5,3.870872426094971,4.479222881813276,60.0,76.50993393974181,0.625355315520182,25.8200930707951,Low,seller,99.3646,100.0,100.0,99.68
827f8f69dfa529c561901c4f2e0f332f,91,5003.96,104,3.0,-10.347803040420228,200.0,1.9996676661252752,4.856988667026443,60.0,76.4089685572219,5.400795906765207,25.815572340853997,Low,seller,99.3646,100.0,100.0,99.68
d9a84e1403de8da0c3aa531d6d108ba6,54,2157.34,59,3.0,-9.237661637931033,700.0,0.8593250257342432,2.860226659471128,60.0,75.93257542274353,14.4968732234224,25.81242780834182,Low,seller,99.3646,100.0,100.0,99.68
34056b8b55c1775a22af2331670a799c,78,8229.89,78,3.0,-10.19920695045695,80.0,3.291960116089318,4.155423637344846,60.0,76.34520176417183,3.2177373507674814,25.799997943865527,Low,seller,99.3646,100.0,100.0,99.68
42b729f859728f5079499127a9c2ef37,104,5434.07,132,3.0,-6.545171225614928,200.0,2.1719677177860475,5.5585536967080404,60.0,74.7771514882788,5.400795906765207,25.797881053431162,Low,seller,99.3646,100.0,100.0,99.68
c9a06ece156bb057372c68718ec8909b,14,5229.62,14,3.0,-32.37888573232323,-33.33333333333333,2.0900660052891396,0.7015650296815974,60.0,85.86313044688266,1.1559598256585182,25.797476608605397,Low,seller,99.3646,46.666666666666664,100.0,83.68
a49928bcdf77c55c6d6e05e09a9b4ca5,98,10574.25,106,3.0,-3.812902532941595,0.0,4.231099752720523,5.234754452239612,60.0,73.60465756649442,1.762364980102331,25.794953671860455,Low,seller,99.3646,100.0,100.0,99.68
903037660cf848a717166eb7a06d616e,45,9083.28,60,3.0,-16.28609404425612,50.0,3.633824153397882,2.3745277927684834,60.0,78.95725750349388,2.67197271176805,25.79456509091237,Low,seller,99.3646,100.0,100.0,99.68
f84fa566034f5e8e880a07ec624c56af,91,6326.7,102,3.0,-7.538171064814815,200.0,2.5295511153214565,4.856988667026443,60.0,75.20327585844666,5.400795906765207,25.793683470796566,Low,seller,99.3646,100.0,100.0,99.68
ea566164622c6b439516ab18062c42cd,50,11167.98,52,3.0,-7.092309918091169,200.0,4.468945210097822,2.6443604964921748,60.0,75.01194420578193,5.400795906765207,25.7936449086962,Low,seller,99.3646,100.0,100.0,99.68
dfa0c4c6229ab200a4a1336b4d7128ff,77,6544.21,86,3.0,-14.756543927648577,31.25,2.6166846026543125,4.101457096600107,60.0,78.30088420477844,2.3308698123934053,25.788589266902427,Low,seller,99.3646,100.0,100.0,99.68
6fd52c528dcb38be2eea044946b811f8,67,8881.58,84,3.0,-10.485213293650794,100.0,3.5530240780218665,3.5617916891527255,60.0,76.46793519075092,3.581580443433769,25.784703468650754,Low,seller,99.3646,100.0,100.0,99.68
fedaedd3ca31d56ab33e92035e4b361c,1,50.86,1,3.0,-43.54137731481482,0.0,0.015479003036832976,0.0,60.0,90.65327190241979,1.762364980102331,25.778870984284254,Low,seller,99.3646,3.3333333333333335,100.0,70.68
31344c16881c08a8a72c6d2eb29918c1,43,11912.619999999999,43,3.0,-9.637132109788359,100.0,4.767244506716541,2.2665947112790072,60.0,76.10399952222576,3.581580443433769,25.770580002511956,Low,seller,99.3646,100.0,100.0,99.68
abe021b01ba992245271b9aa422032df,2,6837.24,2,3.0,-30.367980324074075,0.0,2.7340710483034623,0.053966540744738264,60.0,85.00019395210163,1.762364980102331,25.7599785405027,Low,seller,99.3646,6.666666666666667,100.0,71.68
3078096983cf766a32a06257648502d1,59,9700.9,64,3.0,-11.645829728293869,50.0,3.881239832890863,3.130059363194819,60.0,76.96598859186449,2.67197271176805,25.75898235062244,Low,seller,99.3646,100.0,100.0,99.68
fde0cc9ea29c8ccfc0a2c22256a58c71,35,4921.27,35,3.0,-15.685280753968254,400.0,1.9665424393883264,1.834862385321101,60.0,78.69943149506403,9.039226833428083,25.757515735749188,Low,seller,99.3646,100.0,100.0,99.68
b561927807645834b59ef0d16ba55a24,85,5807.03,95,3.0,-8.056851242690058,240.0,2.321373747098087,4.5331894225580145,60.0,75.42585622089034,6.128482092097783,25.756436122112262,Low,seller,99.3646,100.0,100.0,99.68
57e632711dec9ec14ca7546769483e7e,62,7558.04,65,3.0,-16.17455146011396,0.0,3.022820152572334,3.291958985429034,60.0,78.90939141979666,1.762364980102331,25.742481003108693,Low,seller,99.3646,100.0,100.0,99.68
3be634553519fb6536a03e1358e9fdc7,83,7226.65,99,3.0,-10.129313840155945,80.0,2.8900668705750236,4.425256341068538,60.0,76.31520864994324,3.2177373507674814,25.742389179007873,Low,seller,99.3646,100.0,100.0,99.68
381c83fdca332ea6afd896da20bf6e4a,46,8355.01,46,3.0,-15.096489784621578,100.0,3.342082602113349,2.4284943335132216,60.0,78.446764605233,3.581580443433769,25.734921099140635,Low,seller,99.3646,100.0,100.0,99.68
bd4889b5e9133b35b66e42a8665cea5c,36,7256.54,42,3.0,-13.529380787037036,300.0,2.9020406645908348,1.8888289260658393,60.0,77.77427372636423,7.220011370096646,25.73096162685801,Low,seller,99.3646,100.0,100.0,99.68
8b8cfc8305aa441e4239358c9f6f2485,15,13110.7,15,3.0,-15.415018518518517,0.0,5.247189743734369,0.7555315704263357,60.0,78.58345431126715,1.762364980102331,25.7267944604272,Low,seller,99.3646,50.0,100.0,84.68
9674754b5a0cb32b638cec001178f799,86,6284.83,97,3.0,-10.404126218323587,100.0,2.5127781894117205,4.587155963302752,60.0,76.43313842892022,3.581580443433769,25.723751256330615,Low,seller,99.3646,100.0,100.0,99.68
455c5640e8c5bd1b2ee85c0158f85727,8,7186.89,8,3.0,-22.132955729166667,200.0,2.8741392007835,0.37776578521316784,60.0,81.46631153813354,5.400795906765207,25.716709527934892,Low,seller,99.3646,26.666666666666668,100.0,77.68
2ff97219cb8622eaf3cd89b7d9c09824,89,5866.03,96,3.0,-8.65238684495666,160.0,2.345008870782692,4.749055585536967,60.0,75.6814174238336,4.673109721432632,25.71029014333735,Low,seller,99.3646,100.0,100.0,99.68
54965bbe3e4f07ae045b90b0b8541f52,78,13164.84,86,3.0,-1.6871933584819385,0.0,5.268877974179869,4.155423637344846,60.0,72.69245552237678,1.762364980102331,25.699624127956923,Low,seller,99.3646,100.0,100.0,99.68
cc63f0dd2acba93ffed4fe9f8e0321fa,55,8496.68,63,3.0,-11.59739914021164,127.27272727272727,3.398834940628569,2.914193200215866,60.0,76.94520565411494,4.077730115251434,25.697752641884925,Low,seller,99.3646,100.0,100.0,99.68
52d76513f0c4d97f3b99570e2c94ee31,19,9042.36,28,3.0,-18.77942005621693,100.0,3.6174317930389996,0.9713977334052887,60.0,80.02721434993808,3.581580443433769,25.690319168097112,Low,seller,99.3646,63.33333333333333,100.0,88.68
82e0a475a88cc9595229d8029273f045,42,12415.92,80,3.0,-7.554240799343648,100.0,4.968864129605724,2.212628170534269,60.0,75.21017183690962,3.581580443433769,25.683500101395104,Low,seller,99.3646,100.0,100.0,99.68
b14db04aa7881970e83ffa9426897925,83,8123.95,111,3.0,-9.794223544973546,0.0,3.249521048239367,4.425256341068538,60.0,76.17141190864768,1.762364980102331,25.683118684046327,Low,seller,99.3646,100.0,100.0,99.68
6d803cb79cc31c41c4c789a75933b3c7,58,9925.07,66,3.0,-13.399673120089787,-66.66666666666666,3.9710412850328614,3.076092822450081,60.0,77.71861249088168,0.5495546712147056,25.6730829318761,Low,seller,99.3646,100.0,100.0,99.68
024b564ae893ce8e9bfa02c10a401ece,2,918.4,8,3.0,-39.97060474537037,0.0,0.36301146407653484,0.053966540744738264,60.0,89.12095220598042,1.762364980102331,25.66677440331644,Low,seller,99.3646,6.666666666666667,100.0,71.68
33a17d60c64393351ebf1ef860f4e0f2,43,9431.86,47,3.0,-15.385617612293144,0.0,3.773463668889063,2.2665947112790072,60.0,78.57083754925665,1.762364980102331,25.6605499088852,Low,seller,99.3646,100.0,100.0,99.68
8bb48dc19fccaa8613b6229bf7f452a2,82,6048.12,95,3.0,-12.787526681286549,25.0,2.417953271998451,4.371289800323799,60.0,77.4559231072704,2.2171688459351904,25.658313782364566,Low,seller,99.3646,100.0,100.0,99.68
670c26e0f1bf8d0576271d5cfaec6d2b,78,8035.63,87,3.0,-13.01367678725237,-85.71428571428571,3.2141404698694633,4.155423637344846,60.0,77.55297052627675,0.20303744010395527,25.65634737324896,Low,seller,99.3646,100.0,100.0,99.68
c013e57c075a06e5b5c48ee03c525719,42,2828.66,45,3.0,-10.871121656378602,600.0,1.1282526737333816,2.212628170534269,60.0,76.63353940488895,12.67765776009096,25.65442953149602,Low,seller,99.3646,100.0,100.0,99.68
1eade46fba20122dc4aefb379f8c636b,58,4673.71,75,3.0,-6.886778240740742,500.0,1.8673710627889892,3.076092822450081,60.0,74.92374473876986,10.858442296759522,25.653640464940647,Low,seller,99.3646,100.0,100.0,99.68
dbd66278cbfe1aa1000f90a217ca4695,85,6472.77,99,3.0,-11.847049897119343,0.0,2.5880660732301055,4.5331894225580145,60.0,77.05233786839096,1.762364980102331,25.643804355877414,Low,seller,99.3646,100.0,100.0,99.68
6c177e38df6d3f34182b1f1d427231bf,55,9376.53,56,3.0,-14.072581232853224,-50.0,3.7512987300167033,2.914193200215866,60.0,78.00737643062531,0.8527572484366117,25.64032010849644,Low,seller,99.3646,100.0,100.0,99.68
b2479f944e1b90cf8a5de1bbfde284d6,103,6992.22,131,3.0,-7.846964990668964,-30.76923076923077,2.7961553104838037,5.5045871559633035,60.0,75.33578808248919,1.2026063760003498,25.635622232109377,Low,seller,99.3646,100.0,100.0,99.68
ea6b12bf9ffe2bac34602ec631d97a47,11,2831.32,11,3.0,-17.03596579218107,600.0,1.1293182572757725,0.5396654074473827,60.0,79.27904872004498,12.67765776009096,25.63333491306042,Low,seller,99.3646,36.666666666666664,100.0,80.68
c12d7463a579237ffb9248bd7cff378b,1,34.62,1,3.0,-41.202581018518515,0.0,0.008973335093816218,0.0,60.0,89.64962813595838,1.762364980102331,25.626372718932135,Low,seller,99.3646,3.3333333333333335,100.0,70.68
0336182e1b3e92f029d5354832045fdf,1,47.370000000000005,2,3.0,-41.140590277777775,0.0,0.014080925381591076,0.0,60.0,89.62302615244178,1.762364980102331,25.623914698490978,Low,seller,99.3646,3.3333333333333335,100.0,70.68
a420f60ff1aa9acc80d0e42959f2b313,67,8543.27,69,3.0,-12.116839439076758,-33.33333333333333,3.417498676433074,3.5617916891527255,60.0,77.16811220601534,1.1559598256585182,25.60651033868626,Low,seller,99.3646,100.0,100.0,99.68
3c487ae8f8d7542beff5788e2e0aea83,30,10105.35,33,3.0,-10.323578843995511,200.0,4.043260608725415,1.5650296815974094,60.0,76.39857326808205,5.400795906765207,25.604101183905804,Low,seller,99.3646,100.0,100.0,99.68
d5ba419e26d246a0719437cf37d9b46d,34,4581.51,35,3.0,-8.409470656318081,600.0,1.830436174590335,1.7808958445763627,60.0,75.57717520364291,12.67765776009096,25.598696870076726,Low,seller,99.3646,100.0,100.0,99.68
3ade81dab5a172b88e1871c28ae05260,30,7302.99,32,3.0,-9.797181712962962,400.0,2.9206483170510027,1.5650296815974094,60.0,76.17268134235913,9.039226833428083,25.597276800211333,Low,seller,99.3646,100.0,100.0,99.68
b6d44737c043328708f6749c2dbe50bd,62,6935.2,80,3.0,-13.66487283169245,50.0,2.773313365526241,3.291958985429034,60.0,77.83241720223634,2.67197271176805,25.59704360752739,Low,seller,99.3646,100.0,100.0,99.68
989becdce12ebc39863c2bceab6f3ca1,18,8893.33,18,3.0,-14.919998456790124,200.0,3.5577310729929534,0.9174311926605505,60.0,78.37102717513143,5.400795906765207,25.592410787009257,Low,seller,99.3646,60.0,100.0,87.68
dbdd0ec73a4817971d962698f2fea022,16,8174.799999999999,16,3.0,-16.644780092592594,200.0,3.269891320092963,0.809498111171074,60.0,79.11117985111332,5.400795906765207,25.590098492164174,Low,seller,99.3646,53.333333333333336,100.0,85.68
6f892e20a171e98efe17fdb971ff319b,44,7342.860000000001,53,3.0,-9.429204629629629,300.0,2.936620052327363,2.3205612520237455,60.0,76.01477194833751,7.220011370096646,25.585343257964432,Low,seller,99.3646,100.0,100.0,99.68
3bb548e3cb7f70f28e3f11ee9dce0e59,46,8586.81,53,3.0,-17.148675314465407,-75.0,3.434940596521679,2.4284943335132216,60.0,79.32741556996717,0.3979533826037522,25.57651343609026,Low,seller,99.3646,100.0,100.0,99.68
8e2b3afb420011ef0c88c9d5f11ea526,11,1532.43,11,3.0,-10.062599957912457,900.0,0.6089890063826051,0.5396654074473827,60.0,76.28657983256562,18.135304150085275,25.57413044367,Low,seller,99.3646,36.666666666666664,100.0,80.68
3a52d63a8f9daf5a28f3626d7eb9bd28,1,52.78,1,3.0,-40.297349537037036,0.0,0.016248146044874366,0.0,60.0,89.26116765522637,1.762364980102331,25.57028609010765,Low,seller,99.3646,3.3333333333333335,100.0,70.68
f41ce2e25237f9092cd8e6e7516c7a2f,27,2362.6,28,3.0,-13.567627314814816,600.0,0.9415512204376679,1.4031300593631948,60.0,77.79068639524597,12.67765776009096,25.56961661626809,Low,seller,99.3646,90.0,100.0,96.68
db2956745b3a8e9f3785c99f34b5d25e,47,9574.27,48,3.0,-11.171285477053141,60.0,3.8305124479386334,2.48246087425796,60.0,76.762348206243,2.8538942581011937,25.569510609692653,Low,seller,99.3646,100.0,100.0,99.68
d51e0a403fe2e689ece6c73359d96e12,19,8463.02,26,3.0,-15.104850925925925,200.0,3.385350902268844,0.9713977334052887,60.0,78.45035260790081,5.400795906765207,25.566087185893615,Low,seller,99.3646,63.33333333333333,100.0,88.68
8b11118053756a9a2932f447e11fc1b5,1,91.16,1,3.0,-40.15012731481482,0.0,0.0316229942993684,0.0,60.0,89.19799042775603,1.762364980102331,25.565421960463446,Low,seller,99.3646,3.3333333333333335,100.0,70.68
ba143b05f0110f0dc71ad71b4466ce92,85,7453.59,86,3.0,-7.765413359788361,33.33333333333333,2.9809779717442497,4.5331894225580145,60.0,75.30079196670617,2.368770134546143,25.559586555623316,Low,seller,99.3646,100.0,100.0,99.68
df91910b6a03bb2e3358fa6a35e32f6f,14,2707.12,14,3.0,-12.622857015669515,700.0,1.0795643189430948,0.7015650296815974,60.0,77.38525868742181,14.4968732234224,25.55673667855884,Low,seller,99.3646,46.666666666666664,100.0,83.68
3f995f07c49d0d55a99d5c54957f7d81,43,4627.2,43,3.0,-11.409347276055126,400.0,1.8487393746098197,2.2665947112790072,60.0,76.8645072702792,9.039226833428083,25.554869264087387,Low,seller,99.3646,100.0,100.0,99.68
cc5a78bbad32776dc4e3af205218368c,33,5573.35,38,3.0,-15.910253715886942,250.0,2.227762633494383,1.7269293038316245,60.0,78.7959737682024,6.310403638430927,25.550497545079672,Low,seller,99.3646,100.0,100.0,99.68
54aa8463e87776b5612f4bdc4bd5d4de,7,772.8299999999999,7,3.0,-23.255499338624336,500.0,0.30469680382623,0.32379924446842956,60.0,81.94802681107005,10.858442296759522,25.550407103601437,Low,seller,99.3646,23.333333333333332,100.0,76.68
5b925e1d006e9476d738aa200751b73b,63,8801.84,63,3.0,-10.505257569077013,0.0,3.521080607469148,3.3459255261737724,60.0,76.47653675734165,1.762364980102331,25.540522575395666,Low,seller,99.3646,100.0,100.0,99.68
70b52a4cfc823994561b00bad161b4ed,8,685.35,10,3.0,-25.740218749999997,400.0,0.26965272552234426,0.37776578521316784,60.0,83.01429032131333,9.039226833428083,25.531403495499806,Low,seller,99.3646,26.666666666666668,100.0,77.68
11305281b50fff20ae8bb473f8e11876,35,7973.21,40,3.0,-12.038045138888888,200.0,3.189135310201784,1.834862385321101,60.0,77.13429933896853,5.400795906765207,25.525680680912608,Low,seller,99.3646,100.0,100.0,99.68
aced59e9b31ef866a94f9e7f29d8d418,61,8315.8,67,3.0,-10.630254802377005,33.33333333333333,3.3263752597460035,3.237992444684296,60.0,76.53017661226409,2.368770134546143,25.5238141943891,Low,seller,99.3646,100.0,100.0,99.68
d71d863e5ef30d94e440c11be17dcd8f,29,12655.65,36,3.0,-8.954818672839506,40.0,5.064898844875392,1.5110631408526713,60.0,75.81119949135046,2.490051165434906,25.517920478921845,Low,seller,99.3646,96.66666666666667,100.0,98.68
d4910f1cdcfdabd48d6b316e395d4a23,11,1361.92,12,3.0,-9.502494212962963,900.0,0.540683498934096,0.5396654074473827,60.0,76.04622258539194,18.135304150085275,25.517585204359396,Low,seller,99.3646,36.666666666666664,100.0,80.68
0f519b0d2e5eb2227c93dd25038bfc01,1,102.9,1,3.0,-39.22060185185185,0.0,0.03632598331728815,0.0,60.0,88.79910471113877,1.762364980102331,25.506999999676232,Low,seller,99.3646,3.3333333333333335,100.0,70.68
fa1a9dec3a9940c072684a46728bf1fc,55,7875.71,60,3.0,-14.32998148148148,-33.33333333333333,3.150077266824683,2.914193200215866,60.0,78.11783417140012,1.1559598256585182,25.506842588377243,Low,seller,99.3646,100.0,100.0,99.68
7b1222c3624aa89b9558b50a2594188c,22,10561.09,22,3.0,-12.326312079124579,100.0,4.225827918352906,1.1332973556395036,60.0,77.25800285179801,3.581580443433769,25.497931186528824,Low,seller,99.3646,73.33333333333333,100.0,91.68
73a63f72308aa20a46f4b1632018f196,29,10785.79,41,3.0,-14.664074735449734,-50.0,4.31584168601275,1.5110631408526713,60.0,78.26120305405699,0.8527572484366117,25.496974473969203,Low,seller,99.3646,96.66666666666667,100.0,98.68
376a891762bbdecbc02b4b6adec3fdda,57,7693.63,58,3.0,-14.561508421136654,-50.0,3.077136871562091,3.0221262817053427,60.0,78.21718894210878,0.8527572484366117,25.49652669805494,Low,seller,99.3646,100.0,100.0,99.68
8cc6a0e5738e61a87b03c78b2ba9db4b,24,13838.22,26,3.0,-10.222463831018517,-60.0,5.538630848531385,1.24123043712898,60.0,76.35518195066345,0.6708357021034679,25.492257726651527,Low,seller,99.3646,80.0,100.0,93.68
0885aaf116795758dfeb5f1032487bcd,28,3162.32,30,3.0,-10.659317927841636,600.0,1.2619153070995748,1.457096600107933,60.0,76.54264842297827,12.67765776009096,25.492011781612693,Low,seller,99.3646,93.33333333333333,100.0,97.68
1336efc61c316ddf92c899eb817f7cae,74,6355.29,85,3.0,-10.514728622004357,50.0,2.541004135425573,3.939557474365893,60.0,76.48060105453906,2.67197271176805,25.486478038576813,Low,seller,99.3646,100.0,100.0,99.68
b1fecf4da1fa2689bccffa0121953643,19,4066.7200000000003,20,3.0,-20.63503587962963,250.0,1.6242137115124047,0.9713977334052887,60.0,80.82351168334182,6.310403638430927,25.484680663149405,Low,seller,99.3646,63.33333333333333,100.0,88.68
062ce95fa2ad4dfaedfc79260130565f,55,8721.44,60,3.0,-12.87628884180791,-50.0,3.4888727440074154,2.914193200215866,60.0,77.4940134656509,0.8527572484366117,25.484587867947486,Low,seller,99.3646,100.0,100.0,99.68
0ef83d7d83ed97cd2a0049ac8be5f88a,48,5447.81,55,3.0,-13.189011784511784,200.0,2.1774718974373437,2.536427415002698,60.0,77.6282117421623,5.400795906765207,25.471659774982744,Low,seller,99.3646,100.0,100.0,99.68
c4f7fee5b0db50e87766f5a4d1b1b758,8,12533.599999999999,9,3.0,-15.09487962962963,-40.0,5.016006186473594,0.37776578521316784,60.0,78.44607364209813,1.0346787947697555,25.469622228037064,Low,seller,99.3646,26.666666666666668,100.0,77.68
4b90495391ac0bd181a80a459df1e718,1,266.11,1,3.0,-38.18653935185185,0.0,0.1017071449539732,0.0,60.0,88.35535918960703,1.762364980102331,25.460052519937477,Low,seller,99.3646,3.3333333333333335,100.0,70.68
26d8a1c7c75d513045798992ead43aa2,36,8945.78,38,3.0,-11.791149048353908,100.0,3.578742297353251,1.8888289260658393,60.0,77.02834923009348,3.581580443433769,25.45824034957983,Low,seller,99.3646,100.0,100.0,99.68
66e0557ecc2b4dbea057e93f215f68d8,31,12977.99,31,3.0,-8.132280092592593,0.0,5.194026739256675,1.618996222342148,60.0,75.45822487785115,1.762364980102331,25.457927307050447,Low,seller,99.3646,100.0,100.0,99.68
e96498ed8daaa3e9c23f7a62da76591c,34,10332.19,34,3.0,-9.551006944444444,100.0,4.1341316503629715,1.7808958445763627,60.0,76.06704077320185,3.581580443433769,25.453677616576634,Low,seller,99.3646,100.0,100.0,99.68
52f976b17ea7f2f087f56dcc419328f6,6,8492.65,6,3.0,-15.921213348765432,200.0,3.397220541502316,0.26983270372369134,60.0,78.80067685723955,5.400795906765207,25.446805457644068,Low,seller,99.3646,20.0,100.0,75.68
ade45994b717ccee333492330fbf037b,10,7479.63,10,3.0,-24.484471064814816,-66.66666666666666,2.991409473790811,0.48569886670264434,60.0,82.47541340480704,0.5495546712147056,25.44511503665543,Low,seller,99.3646,33.33333333333333,100.0,79.68
